category,question,answer,source
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in classical mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн ceiling-т хүрэхээс өмнө Soft Clipper-ийн input-ийг бага зэрэг буцаа, мөн Fruity Parametric EQ 2-оор 2.6 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in r&b mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Fruity Parametric EQ 2-оор 3.2 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 1.5 dB түвшинд ажигла.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in metal mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 1.9 dB алхмаар л өсгө, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 2.4 dB түвшинд ажигла.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in dnb mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 2.2 dB алхмаар л өсгө.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in ambient mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 0.8 dB түвшинд ажигла.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in dubstep mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 1.4 dB алхмаар л өсгө, мөн ceiling-т хүрэхээс өмнө Soft Clipper-ийн input-ийг бага зэрэг буцаа.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in rock mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 2.3 dB түвшинд ажигла, мөн ceiling-т хүрэхээс өмнө Soft Clipper-ийн input-ийг бага зэрэг буцаа.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in jazz mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Fruity Parametric EQ 2-оор 4.4 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 1.1 dB түвшинд ажигла.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in electronic mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 2.3 dB түвшинд ажигла, мөн Maximus output gain-ийг 1.3 dB алхмаар л өсгө.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on piano in hip-hop mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 1.5 dB түвшинд ажигла, мөн ceiling-т хүрэхээс өмнө Soft Clipper-ийн input-ийг бага зэрэг буцаа.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in house mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Fruity Parametric EQ 2-оор 3.8 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in pop mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 2.4 dB алхмаар л өсгө.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in folk mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 0.7 dB алхмаар л өсгө.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in hip-hop mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 1.9 dB алхмаар л өсгө, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 1.4 dB түвшинд ажигла.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in metal mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн ceiling-т хүрэхээс өмнө Soft Clipper-ийн input-ийг бага зэрэг буцаа, мөн Fruity Parametric EQ 2-оор 6.6 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in rock mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 1.5 dB алхмаар л өсгө, мөн Maximus output gain-ийг 1.2 dB алхмаар л өсгө.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in electronic mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Maximus output gain-ийг 2.3 dB алхмаар л өсгө, мөн Wave Candy дээр crest gap-ийг ойролцоогоор 1.9 dB түвшинд ажигла.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in jazz mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн Fruity Parametric EQ 2-оор 3.8 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ, мөн ceiling-т хүрэхээс өмнө Soft Clipper-ийн input-ийг бага зэрэг буцаа.",Local generated FL Studio troubleshooting dataset
Mastering,Loudness target not meeting -14 LUFS for streaming platforms on snare in trap mix,"Master chain-д Fruity Soft Clipper-ийг эхэнд нь тавьж transient-ийг 1-2 dB зөөллөөд, Maximus-ийн final band-аар нийт gain-ийг аажмаар өргө; Fruity Limiter ceiling-ийг -1.0 dB дээр үлдээ. Ингэвэл платформын loudness-д ойртож байсан ч peak аюулгүй хэвээр үлдэнэ, мөн ceiling-т хүрэхээс өмнө Soft Clipper-ийн input-ийг бага зэрэг буцаа, мөн Fruity Parametric EQ 2-оор 4.2 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ, мөн Fruity Parametric EQ 2-оор 6.4 kHz орчмын low-mid бөөгнөрлийг бага зэрэг цэвэрлэ.",Local generated FL Studio troubleshooting dataset
